run,scenario,implementation,ns_per_op,ns_min,ns_max,thread_cycles_per_op,units_per_second,allocations,reallocations,frees,allocated_bytes,freed_bytes
4,colors_default,old,41845.3,38522.7,44641.0,91759.6,3058885.0,128,0,128,896,896
4,colors_color,new,1199.6,885.2,1544.1,2645.1,106701400.2,0,0,0,0,0
4,colors_color,old,10146.5,8700.4,13259.0,22262.1,12615206.9,128,0,128,640,640
4,colors_rainbow,new,1880.5,1375.8,2364.1,4095.9,68068134.6,0,0,0,0,0
4,colors_rainbow,old,12342.2,10173.0,13336.7,27066.2,10370933.0,128,0,128,896,896
4,colors_shadow,new,9641.8,8017.6,10577.0,21153.5,13275533.8,0,0,0,0,0
4,colors_shadow,old,45221.9,43386.7,48547.3,99140.3,2830488.6,128,0,128,1408,1408
4,colors_unknown,new,37568.0,36285.2,39794.1,82280.8,3407157.9,0,0,0,0,0
4,colors_unknown,old,112539.5,100744.9,116870.3,246702.6,1137378.9,128,0,128,1536,1536
4,colors_unicode,new,8405.5,6825.4,8827.7,18437.1,15228181.1,0,0,0,0,0
4,colors_unicode,old,40155.5,38326.2,41058.2,87998.9,3187610.7,128,0,128,1536,1536
4,colors_short_limit,new,55277.7,53755.5,56696.9,121240.3,2315579.7,0,0,0,0,0
4,colors_short_limit,old,153896.9,147918.8,164199.2,337254.9,831725.8,128,0,128,2048,2048
4,colors_long_limit,new,162853.5,156702.3,175597.3,357089.6,785982.4,128,0,128,2176,2176
4,colors_long_limit,old,160203.1,153257.0,167127.3,351035.4,798985.7,128,0,128,2176,2176
4,colors_medium,new,49010.5,47158.2,51634.8,107449.5,2611682.8,128,0,128,8192,8192
4,colors_medium,old,49700.4,47665.6,52417.6,108951.7,2575432.5,128,0,128,8192,8192
4,colors_long,new,328257.8,313998.0,359487.1,719590.5,389937.4,128,0,128,197248,197248
4,colors_long,old,325145.7,311569.1,344190.6,712449.0,393669.7,128,0,128,197248,197248
4,curves_0,new,7.8,7.8,9.4,37.7,0.0,0,0,0,0,0
4,curves_0,old,14.1,14.1,14.1,51.4,0.0,0,0,0,0,0
4,curves_8,new,784.4,776.6,1053.1,1738.8,10199203.2,8,0,8,52,52
4,curves_8,old,3021.9,3003.1,6298.4,6653.6,2647363.0,17,3,17,20500,20500
4,curves_128,new,15500.0,15173.4,24332.8,33940.2,8258064.5,128,0,128,832,832
4,curves_128,old,110334.4,107023.4,116304.7,241360.8,1160109.9,257,7,257,348400,348400
4,curves_512,new,82275.0,79912.5,89548.4,180411.9,6223032.5,512,0,512,3328,3328
4,curves_512,old,473079.7,432057.8,506728.1,1035429.5,1082270.1,1025,9,1025,1397680,1397680
4,explosion_1_overlap_false,new,1156.2,1150.0,1218.8,2620.2,864864.9,2,1,2,4096,4096
4,explosion_1_overlap_false,old,1087.5,1075.0,1112.5,2469.4,919540.2,2,1,2,4096,4096
4,explosion_1_overlap_true,new,1287.5,1243.8,2281.2,2935.8,776699.0,2,1,2,4096,4096
4,explosion_1_overlap_true,old,1118.8,1112.5,1200.0,2565.4,893854.7,2,1,2,4096,4096
4,explosion_16_overlap_false,new,14806.2,14756.2,19356.2,32609.4,1080624.7,5,9,5,85872,85872
4,explosion_16_overlap_false,old,16062.5,14987.5,18381.2,34735.9,996108.9,5,9,5,85872,85872
4,explosion_16_overlap_true,new,12612.5,8993.8,13512.5,27794.2,1268582.8,5,7,5,20592,20592
4,explosion_16_overlap_true,old,10587.5,9800.0,12393.8,23280.7,1511216.1,5,7,5,20592,20592
4,explosion_128_overlap_false,new,137750.0,127700.0,153406.2,302182.9,929219.6,5,24,5,696944,696944
4,explosion_128_overlap_false,old,166300.0,159581.2,186125.0,364863.9,769693.3,5,24,5,696944,696944
4,explosion_128_overlap_true,new,64400.0,57293.8,67418.8,141179.6,1987577.6,5,19,5,22384,22384
4,explosion_128_overlap_true,old,65950.0,62631.2,68162.5,144581.9,1940864.3,5,19,5,22384,22384
4,explosion_512_overlap_false,new,1268587.5,1251281.2,1362225.0,2779981.1,403598.5,5,34,5,2792048,2792048
4,explosion_512_overlap_false,old,1733475.0,1688143.8,1761587.5,3797665.5,295360.5,5,34,5,2792048,2792048
4,explosion_512_overlap_true,new,206425.0,187318.8,222831.2,452087.8,2480319.7,5,27,5,28528,28528
4,explosion_512_overlap_true,old,291187.5,285081.2,343712.5,635905.2,1758317.2,5,27,5,28528,28528
4,actor_1_children_0,new,5231.2,3937.5,7906.2,11578.6,191158.9,6,4,6,26522,26522
4,actor_1_children_0,old,4593.8,4543.8,8681.2,10206.8,217687.1,8,4,8,26536,26536
4,actor_1_children_4,new,10543.8,10487.5,16562.5,23280.8,94842.9,15,5,15,56562,56562
4,actor_1_children_4,old,13143.8,12781.2,14062.5,28960.3,76081.8,25,5,25,56632,56632
4,actor_8_children_0,new,132668.8,107475.0,138025.0,288834.6,60300.6,68,20,68,438875,438875
4,actor_8_children_0,old,174856.2,151362.5,218206.2,383576.2,45751.9,112,25,112,524836,524836
4,actor_8_children_4,new,211806.2,171362.5,230687.5,464640.3,37770.4,105,32,105,561115,561115
4,actor_8_children_4,old,288381.2,192318.8,331193.8,632009.1,27741.1,241,37,241,647720,647720
4,actor_32_children_0,new,681506.2,608343.8,721443.8,1493862.1,46954.8,284,30,284,1778075,1778075
4,actor_32_children_0,old,692718.8,677018.8,731012.5,1518610.9,46194.8,472,37,472,2126092,2126092
4,actor_32_children_4,new,928025.0,825037.5,961881.2,2029044.3,34481.8,417,50,417,2291035,2291035
4,actor_32_children_4,old,971950.0,888681.2,1325687.5,2129314.6,32923.5,985,57,985,2641712,2641712
4,actor_128_children_0,new,2427256.2,2335500.0,2716731.2,5320515.4,52734.4,1148,40,1148,7134875,7134875
4,actor_128_children_0,old,2585075.0,2462987.5,3119762.5,5660123.1,49515.0,1912,49,1912,8531116,8531116
4,actor_128_children_4,new,3095412.5,2792093.8,3320850.0,6776129.6,41351.5,1665,68,1665,9210715,9210715
4,actor_128_children_4,old,4062200.0,3793850.0,4410700.0,8899078.8,31510.0,3961,77,3961,10617680,10617680
5,visibility_1_before,old,1683.0,1570.3,2005.9,3709.6,76054311.2,0,0,0,0,0
5,visibility_1_before,new,281.2,280.1,281.4,620.3,455111111.1,0,0,0,0,0
5,visibility_1_late,old,1570.7,1522.7,3789.8,3452.4,81492166.1,0,0,0,0,0
5,visibility_1_late,new,241.0,240.4,241.4,532.0,531085899.5,0,0,0,0,0
5,visibility_1_after,old,585.0,564.8,925.2,1267.3,218818030.1,0,0,0,0,0
5,visibility_1_after,new,161.3,161.1,170.7,356.7,793414043.6,0,0,0,0,0
5,visibility_8_before,old,1477.9,1435.5,1858.6,3248.8,86607638.4,0,0,0,0,0
5,visibility_8_before,new,321.5,257.0,512.1,708.7,398153098.4,0,0,0,0,0
5,visibility_8_late,old,3543.8,3094.5,4159.6,7776.0,36119929.5,0,0,0,0,0
5,visibility_8_late,new,234.2,226.8,273.8,516.6,546588824.0,0,0,0,0,0
5,visibility_8_after,old,792.6,598.0,1014.6,1743.1,161498275.0,0,0,0,0,0
5,visibility_8_after,new,148.2,147.7,182.0,327.5,863451910.4,0,0,0,0,0
5,visibility_32_before,old,1364.5,1358.2,2035.7,2991.5,93810478.1,0,0,0,0,0
5,visibility_32_before,new,367.2,243.2,473.4,809.4,348595744.7,0,0,0,0,0
5,visibility_32_late,old,8368.4,7917.6,10137.1,18359.5,15295710.2,0,0,0,0,0
5,visibility_32_late,new,333.0,215.0,491.0,734.0,384375366.6,0,0,0,0,0
5,visibility_32_after,old,567.2,535.0,871.1,1233.8,225674931.1,0,0,0,0,0
5,visibility_32_after,new,152.3,152.3,221.1,337.4,840205128.2,0,0,0,0,0
5,visibility_128_before,old,1397.3,1358.2,2101.8,3065.7,91607492.3,0,0,0,0,0
5,visibility_128_before,new,243.4,243.2,257.8,536.7,525971107.5,0,0,0,0,0
5,visibility_128_late,old,26594.7,25722.9,28250.0,58303.0,4812984.2,0,0,0,0,0
5,visibility_128_late,new,215.8,215.6,414.5,476.3,593085972.9,0,0,0,0,0
5,visibility_128_after,old,520.9,520.5,1034.6,1145.9,245729283.8,0,0,0,0,0
5,visibility_128_after,new,147.9,147.7,148.4,327.1,865733157.2,0,0,0,0,0
5,colors_default,old,39846.5,38144.9,43112.9,87392.7,3212328.6,128,0,128,896,896
5,colors_default,new,9373.8,7942.2,11122.7,20571.3,13655040.2,0,0,0,0,0
5,colors_color,old,9727.0,8452.3,10091.0,21342.1,13159310.9,128,0,128,640,640
5,colors_color,new,791.4,789.5,820.7,1742.3,161737413.6,0,0,0,0,0
5,colors_rainbow,old,11521.9,10054.3,11884.0,25273.4,11109303.0,128,0,128,896,896
5,colors_rainbow,new,1721.5,1350.0,2347.3,3784.7,74354436.1,0,0,0,0,0
5,colors_shadow,old,40394.9,38530.9,43743.8,88590.5,3168715.1,128,0,128,1408,1408
5,colors_shadow,new,7913.7,7610.9,10006.6,17352.5,16174539.7,0,0,0,0,0
5,colors_unknown,old,100767.2,98137.1,127459.4,220957.6,1270254.8,128,0,128,1536,1536
5,colors_unknown,new,35237.9,33435.9,41290.6,77205.7,3632453.5,0,0,0,0,0
5,colors_unicode,old,35846.5,34796.9,37409.4,78624.7,3570782.5,128,0,128,1536,1536
5,colors_unicode,new,7285.5,6323.4,8476.6,15979.8,17569031.2,0,0,0,0,0
5,colors_short_limit,old,153442.6,148057.8,159355.1,336200.2,834188.3,128,0,128,2048,2048
5,colors_short_limit,new,51935.5,49127.3,54706.6,113837.3,2464593.3,0,0,0,0,0
5,colors_long_limit,old,162340.2,157816.8,165035.2,355875.5,788467.5,128,0,128,2176,2176
5,colors_long_limit,new,162472.7,152062.9,168352.7,355996.4,787824.9,128,0,128,2176,2176
5,colors_medium,old,55464.5,52040.6,58310.2,121625.3,2307784.4,128,0,128,8192,8192
5,colors_medium,new,53718.8,52342.2,55054.7,117581.7,2382780.7,128,0,128,8192,8192
5,colors_long,old,317766.8,312072.7,323937.1,696472.6,402811.1,128,0,128,197248,197248
5,colors_long,new,316900.4,314274.6,332113.3,694368.5,403912.4,128,0,128,197248,197248
5,curves_0,old,15.6,14.1,17.2,51.5,0.0,0,0,0,0,0
5,curves_0,new,7.8,7.8,9.4,37.7,0.0,0,0,0,0,0
5,curves_8,old,3123.4,3089.1,3250.0,6873.1,2561280.6,17,3,17,20500,20500
5,curves_8,new,818.8,775.0,1045.3,1817.7,9770992.4,8,0,8,52,52
5,curves_128,old,123034.4,115834.4,134914.1,269203.0,1040359.7,257,7,257,348400,348400
5,curves_128,new,17881.2,14657.8,21685.9,39280.2,7158336.2,128,0,128,832,832
5,curves_512,old,620265.6,528121.9,663253.1,1359075.5,825452.8,1025,9,1025,1397680,1397680
5,curves_512,new,84851.6,82795.3,89510.9,186036.5,6034066.8,512,0,512,3328,3328
5,explosion_1_overlap_false,old,1187.5,1081.2,3275.0,2702.6,842105.3,2,1,2,4096,4096
5,explosion_1_overlap_false,new,1306.2,1300.0,1325.0,2976.9,765550.2,2,1,2,4096,4096
5,explosion_1_overlap_true,old,1012.5,975.0,2000.0,2291.0,987654.3,2,1,2,4096,4096
5,explosion_1_overlap_true,new,1112.5,1106.2,2212.5,2524.2,898876.4,2,1,2,4096,4096
5,explosion_16_overlap_false,old,12931.2,12906.2,14550.0,28493.8,1237312.7,5,9,5,85872,85872
5,explosion_16_overlap_false,new,16525.0,12806.2,20512.5,36327.2,968230.0,5,9,5,85872,85872
5,explosion_16_overlap_true,old,8056.2,8031.2,10443.8,17765.8,1986035.7,5,7,5,20592,20592
5,explosion_16_overlap_true,new,9106.2,8281.2,17687.5,20097.9,1757035.0,5,7,5,20592,20592
5,explosion_128_overlap_false,old,157912.5,134506.2,173731.2,346110.4,810575.5,5,24,5,696944,696944
5,explosion_128_overlap_false,new,124925.0,105206.2,133706.2,273894.8,1024614.8,5,24,5,696944,696944
5,explosion_128_overlap_true,old,58843.8,53475.0,73587.5,128901.3,2175252.3,5,19,5,22384,22384
5,explosion_128_overlap_true,new,56762.5,49837.5,74556.2,124717.1,2255009.9,5,19,5,22384,22384
5,explosion_512_overlap_false,old,1819162.5,1750856.2,1869237.5,3983239.1,281448.2,5,34,5,2792048,2792048
5,explosion_512_overlap_false,new,1377950.0,1307075.0,1505918.8,3018125.1,371566.5,5,34,5,2792048,2792048
5,explosion_512_overlap_true,old,350518.8,321718.8,367156.2,768400.9,1460692.2,5,27,5,28528,28528
5,explosion_512_overlap_true,new,254356.2,239893.8,266625.0,557872.9,2012924.8,5,27,5,28528,28528
5,actor_1_children_0,old,4962.5,4931.2,6075.0,10988.7,201511.3,8,4,8,26536,26536
5,actor_1_children_0,new,4800.0,4387.5,5725.0,10769.2,208333.3,6,4,6,26522,26522
5,actor_1_children_4,old,15787.5,13843.8,22100.0,34763.3,63341.3,25,5,25,56632,56632
5,actor_1_children_4,new,12775.0,11875.0,17306.2,28137.2,78277.9,15,5,15,56562,56562
5,actor_8_children_0,old,200343.8,172906.2,224456.2,433718.3,39931.4,112,25,112,524836,524836
5,actor_8_children_0,new,155881.2,138318.8,167950.0,341898.7,51321.1,68,20,68,438875,438875
5,actor_8_children_4,old,339356.2,318837.5,374637.5,744242.2,23574.0,241,37,241,647720,647720
5,actor_8_children_4,new,272537.5,120200.0,318906.2,595942.6,29353.8,105,32,105,561115,561115
5,actor_32_children_0,old,896100.0,859856.2,991031.2,1963907.7,35710.3,472,37,472,2126092,2126092
5,actor_32_children_0,new,491056.2,473568.8,749431.2,1075001.2,65165.7,284,30,284,1778075,1778075
5,actor_32_children_4,old,1357156.2,1249331.2,1525868.8,2970369.8,23578.7,985,57,985,2641712,2641712
5,actor_32_children_4,new,860287.5,729100.0,1126425.0,1884489.8,37196.9,417,50,417,2291035,2291035
5,actor_128_children_0,old,2550875.0,2255875.0,3044656.2,5588044.6,50178.9,1912,49,1912,8531116,8531116
5,actor_128_children_0,new,2003731.2,1937487.5,2063006.2,4388806.6,63880.8,1148,40,1148,7134875,7134875
5,actor_128_children_4,old,4361912.5,4219706.2,4826450.0,9548881.1,29344.9,3961,77,3961,10617680,10617680
5,actor_128_children_4,new,3227693.8,3164993.8,3254031.2,7067200.4,39656.8,1665,68,1665,9210715,9210715
